id,hashtag,timestamp,like_count,comments_count,engagement,hour,time_of_day,day_of_week,cluster
17006764839397107_5114973830,#GalaxyS25,2025-02-02 11:00:00,328,12,340,11,morning,Sunday,0
59977917744588070_2984518166,#GalaxyS25,2025-02-14 22:00:00,40,0,40,22,evening,Friday,0
95249235510672236_1279267185,#GalaxyS25,2024-12-13 14:00:00,208,3,211,14,afternoon,Friday,0
11778368587368915_6882434422,#GalaxyS25,2025-02-14 18:00:00,54,0,54,18,evening,Friday,0
28970172545420238_6996513275,#GalaxyS25,2024-12-08 00:00:00,66,1,67,0,night,Sunday,0
20954723697158303_7697623687,#GalaxyS25,2025-02-09 03:00:00,697,19,716,3,night,Sunday,1
72131611047993927_6504515622,#GalaxyS25,2025-01-10 08:00:00,116,4,120,8,morning,Friday,0
59714245270642570_6889871249,#GalaxyS25,2025-02-06 22:00:00,178,5,183,22,evening,Thursday,0
52427234198204029_5683122300,#GalaxyS25,2024-11-27 08:00:00,137,3,140,8,morning,Wednesday,0
94224384314638712_4148424291,#GalaxyS25,2024-12-03 00:00:00,67,2,69,0,night,Tuesday,0
10631012462406493_2241865688,#GalaxyS25,2024-12-20 23:00:00,52,3,55,23,evening,Friday,0
08066804758348167_9100775196,#GalaxyS25,2025-02-18 00:00:00,309,4,313,0,night,Tuesday,0
81721082542698364_5695166678,#GalaxyS25,2024-11-29 23:00:00,431,12,443,23,evening,Friday,1
94521102961529412_3132205462,#GalaxyS25,2024-12-21 03:00:00,409,14,423,3,night,Saturday,1
68757710596884040_1134543700,#GalaxyS25,2025-02-12 14:00:00,60,0,60,14,afternoon,Wednesday,0
23822425352670643_8141118308,#GalaxyS25,2025-01-14 21:00:00,28,1,29,21,evening,Tuesday,0
96675145022304241_2603410037,#GalaxyS25,2025-01-07 16:00:00,205,6,211,16,afternoon,Tuesday,0
21975221668552500_5440447045,#GalaxyS25,2025-01-07 12:00:00,273,6,279,12,afternoon,Tuesday,0
93999112082613382_4086980681,#GalaxyS25,2024-12-16 05:00:00,167,1,168,5,night,Monday,0
06170182389958129_6842718897,#GalaxyS25,2025-02-04 01:00:00,872,33,905,1,night,Tuesday,1
43731748193869212_5319519263,#GalaxyS25,2025-01-11 21:00:00,203,10,213,21,evening,Saturday,0
31760608073566500_7157415157,#GalaxyS25,2024-12-05 06:00:00,211,4,215,6,morning,Thursday,0
68936276456649970_9093376755,#GalaxyS25,2025-01-12 15:00:00,654,22,676,15,afternoon,Sunday,1
72168070838569509_4824160923,#GalaxyS25,2024-12-09 15:00:00,365,7,372,15,afternoon,Monday,0
41109543021059378_9639452504,#GalaxyS25,2025-02-13 05:00:00,102,1,103,5,night,Thursday,0
26891703232901229_0214377555,#GalaxyS25,2025-01-23 10:00:00,164,2,166,10,morning,Thursday,0
51879704117767263_5212459243,#GalaxyS25,2024-12-28 15:00:00,189,4,193,15,afternoon,Saturday,0
34316256170680530_1577217345,#GalaxyS25,2025-01-03 18:00:00,48,1,49,18,evening,Friday,0
02690071175942300_8133023989,#GalaxyS25,2025-01-30 01:00:00,175,3,178,1,night,Thursday,0
66043876488037905_2299774190,#GalaxyS25,2024-12-15 11:00:00,259,2,261,11,morning,Sunday,0
71992564830199117_0005390603,#GalaxyS25,2025-01-10 08:00:00,68,1,69,8,morning,Friday,0
48125673677856178_8054411991,#GalaxyS25,2025-02-02 03:00:00,225,8,233,3,night,Sunday,0
75048575238479722_9916594088,#GalaxyS25,2024-12-23 18:00:00,399,9,408,18,evening,Monday,1
91622984734257609_0534950956,#GalaxyS25,2024-12-29 05:00:00,72,3,75,5,night,Sunday,0
63919095016857420_3390323380,#GalaxyS25,2024-12-28 15:00:00,548,18,566,15,afternoon,Saturday,1
08201507605414561_2185960011,#GalaxyS25,2025-02-12 05:00:00,180,9,189,5,night,Wednesday,0
82495571485533195_6001024149,#GalaxyS25,2025-01-06 18:00:00,149,3,152,18,evening,Monday,0
20037131116252939_7659173613,#GalaxyS25,2024-12-17 10:00:00,1047,24,1071,10,morning,Tuesday,1
21349942918063390_9172866877,#GalaxyS25,2024-12-25 17:00:00,396,13,409,17,afternoon,Wednesday,1
31836198879785659_5138918745,#GalaxyS25,2024-12-26 11:00:00,42,2,44,11,morning,Thursday,0
68882113675654766_2315877280,#GalaxyS25,2024-12-04 09:00:00,213,7,220,9,morning,Wednesday,0
63989471480669257_1445861804,#GalaxyS25,2024-12-14 20:00:00,56,2,58,20,evening,Saturday,0
40972180710985215_7973766347,#GalaxyS25,2025-02-17 04:00:00,389,13,402,4,night,Monday,1
17912326402768016_1206756916,#GalaxyS25,2025-01-05 08:00:00,279,10,289,8,morning,Sunday,0
30107053366853398_6344146663,#GalaxyS25,2024-12-06 21:00:00,142,4,146,21,evening,Friday,0
54353768198606828_0105388787,#GalaxyS25,2024-12-24 00:00:00,302,8,310,0,night,Tuesday,0
59294636945603174_7779749316,#GalaxyS25,2024-12-25 19:00:00,163,3,166,19,evening,Wednesday,0
84815011120082498_5055578963,#GalaxyS25,2025-01-15 08:00:00,53,2,55,8,morning,Wednesday,0
33272544305801728_8528863664,#GalaxyS25,2024-12-25 12:00:00,558,12,570,12,afternoon,Wednesday,1
09829947883784763_5237993798,#GalaxyS25,2025-01-04 15:00:00,69,3,72,15,afternoon,Saturday,0
20766870726541494_7879863600,#GalaxyS25,2025-01-12 18:00:00,79,3,82,18,evening,Sunday,0
76129709659187476_2577308659,#GalaxyS25,2024-11-24 23:00:00,121,1,122,23,evening,Sunday,0
56122990010572382_1902978999,#GalaxyS25,2024-11-30 22:00:00,83,1,84,22,evening,Saturday,0
05044381758101154_8694561313,#GalaxyS25,2025-02-10 19:00:00,193,5,198,19,evening,Monday,0
92187866288762534_6644424696,#GalaxyS25,2025-01-08 06:00:00,277,9,286,6,morning,Wednesday,0
11736727070901328_6873467576,#GalaxyS25,2024-12-10 20:00:00,628,23,651,20,evening,Tuesday,1
44410592037339185_5051534615,#GalaxyS25,2024-12-18 11:00:00,102,5,107,11,morning,Wednesday,0
53628106025529203_5525828878,#GalaxyS25,2024-12-28 02:00:00,149,1,150,2,night,Saturday,0
80177329901930421_6965680956,#GalaxyS25,2025-01-04 22:00:00,42,1,43,22,evening,Saturday,0
12568481059689689_6562601231,#GalaxyS25,2024-11-29 05:00:00,397,11,408,5,night,Friday,1
04500432922319036_4771829585,#GalaxyS25,2025-01-18 16:00:00,66,1,67,16,afternoon,Saturday,0
16869650214256497_0066613647,#GalaxyS25,2025-02-10 20:00:00,110,4,114,20,evening,Monday,0
62919971523680883_9841856802,#GalaxyS25,2024-12-27 17:00:00,176,11,187,17,afternoon,Friday,0
10381370859091319_9875364658,#GalaxyS25,2024-12-04 03:00:00,101,5,106,3,night,Wednesday,0
87858889364881098_9193840418,#GalaxyS25,2025-01-23 05:00:00,37,2,39,5,night,Thursday,0
81233364116468785_2427049609,#GalaxyS25,2025-01-13 23:00:00,271,5,276,23,evening,Monday,0
41335340146682524_0117836968,#GalaxyS25,2025-01-17 03:00:00,0,6,6,3,night,Friday,0
09726169919922226_8518372149,#GalaxyS25,2025-01-01 11:00:00,262,2,264,11,morning,Wednesday,0
50070832520704789_0319032301,#GalaxyS25,2025-01-12 00:00:00,501,13,514,0,night,Sunday,1
55361626023681810_7578604748,#GalaxyS25,2024-12-23 16:00:00,971,30,1001,16,afternoon,Monday,1
20700342695844734_4520164668,#GalaxyS25,2025-01-08 02:00:00,212,5,217,2,night,Wednesday,0
76341596567893672_3065935322,#GalaxyS25,2024-12-19 17:00:00,173,5,178,17,afternoon,Thursday,0
52421638827658911_1013467692,#GalaxyS25,2025-02-20 00:00:00,39,1,40,0,night,Thursday,0
30273564601604286_2828377603,#GalaxyS25,2024-12-21 17:00:00,221,7,228,17,afternoon,Saturday,0
94091291069426424_8994907960,#GalaxyS25,2025-01-14 10:00:00,125,3,128,10,morning,Tuesday,0
23719472239449374_6687266779,#GalaxyS25,2024-12-21 05:00:00,441,15,456,5,night,Saturday,1
93847839312791524_0003819897,#GalaxyS25,2024-12-17 09:00:00,50,1,51,9,morning,Tuesday,0
84995984595437738_5133563690,#GalaxyS25,2025-02-06 07:00:00,236,4,240,7,morning,Thursday,0
70388663039947338_9450097336,#GalaxyS25,2024-12-30 04:00:00,80,1,81,4,night,Monday,0
32285689734073133_2069565796,#GalaxyS25,2024-11-29 06:00:00,495,15,510,6,morning,Friday,1
60636259711864333_5127238752,#GalaxyS25,2024-12-12 12:00:00,158,8,166,12,afternoon,Thursday,0
74921840521078913_7351081397,#GalaxyS25,2024-12-12 17:00:00,111,3,114,17,afternoon,Thursday,0
68945927624183743_3202223621,#GalaxyS25,2024-12-25 03:00:00,394,14,408,3,night,Wednesday,1
08300645010135869_4479309059,#GalaxyS25,2025-02-03 09:00:00,144,7,151,9,morning,Monday,0
87254445840657545_5418915079,#GalaxyS25,2025-02-05 20:00:00,258,8,266,20,evening,Wednesday,0
83143239765558834_5416771127,#GalaxyS25,2024-12-09 07:00:00,484,16,500,7,morning,Monday,1
09394452755540979_9971021887,#GalaxyS25,2025-01-06 11:00:00,283,7,290,11,morning,Monday,0
74161070293774105_1890445203,#GalaxyS25,2024-11-25 14:00:00,138,8,146,14,afternoon,Monday,0
29724491721189950_4625042037,#GalaxyS25,2024-12-31 00:00:00,76,2,78,0,night,Tuesday,0
25375389776187459_6861706370,#GalaxyS25,2024-12-06 00:00:00,82,2,84,0,night,Friday,0
98557272630883767_0526114144,#GalaxyS25,2025-02-18 01:00:00,107,5,112,1,night,Tuesday,0
17563460698693479_7563471543,#GalaxyS25,2024-12-07 20:00:00,910,28,938,20,evening,Saturday,1
10271322325118797_0064491894,#GalaxyS25,2025-01-19 12:00:00,257,4,261,12,afternoon,Sunday,0
00389690100517905_0044411806,#GalaxyS25,2025-01-22 15:00:00,253,4,257,15,afternoon,Wednesday,0
36806524926040154_4904947614,#GalaxyS25,2024-12-14 23:00:00,161,4,165,23,evening,Saturday,0
24461945989095656_5151828851,#GalaxyS25,2025-01-10 14:00:00,174,6,180,14,afternoon,Friday,0
83640909561934080_4896962486,#GalaxyS25,2024-12-23 15:00:00,533,14,547,15,afternoon,Monday,1
72337211470685067_2334819751,#GalaxyS25,2024-12-29 23:00:00,132,3,135,23,evening,Sunday,0
60376180383725954_8384457865,#GalaxyS25,2025-01-28 04:00:00,140,5,145,4,night,Tuesday,0
90784173706894618_7808656712,#GalaxyS25,2025-01-25 18:00:00,314,7,321,18,evening,Saturday,0
14112804221344740_2101838582,#GalaxyS25,2025-01-09 04:00:00,28,1,29,4,night,Thursday,0
29220471001210467_5846579159,#GalaxyS25,2025-01-29 23:00:00,60,2,62,23,evening,Wednesday,0
06724576144173596_5693037289,#GalaxyS25,2024-12-20 22:00:00,24,0,24,22,evening,Friday,0
07592401075110320_1286152992,#GalaxyS25,2024-12-31 03:00:00,190,7,197,3,night,Tuesday,0
31547195592330790_1382841489,#GalaxyS25,2025-01-17 09:00:00,115,7,122,9,morning,Friday,0
76806512853182647_7143007623,#GalaxyS25,2024-12-14 00:00:00,117,3,120,0,night,Saturday,0
30864036994007695_4085239225,#GalaxyS25,2024-12-12 22:00:00,57,2,59,22,evening,Thursday,0
15116826344219675_6490424312,#GalaxyS25,2025-01-04 09:00:00,299,8,307,9,morning,Saturday,0
01621687449544955_3473330686,#GalaxyS25,2024-12-22 05:00:00,400,10,410,5,night,Sunday,1
15362052078791609_0581348229,#GalaxyS25,2024-12-18 01:00:00,244,7,251,1,night,Wednesday,0
32151350626448457_9445848366,#GalaxyS25,2024-12-22 07:00:00,160,2,162,7,morning,Sunday,0
85722426904283738_2388470681,#GalaxyS25,2025-01-11 19:00:00,68,3,71,19,evening,Saturday,0
95136611755731986_7048042819,#GalaxyS25,2025-01-07 09:00:00,298,15,313,9,morning,Tuesday,0
21086770748017237_0472618439,#GalaxyS25,2024-12-08 05:00:00,118,7,125,5,night,Sunday,0
12244135799732822_7678027922,#GalaxyS25,2024-11-30 02:00:00,131,0,131,2,night,Saturday,0
46185702095873446_9213695156,#GalaxyS25,2025-01-23 16:00:00,505,13,518,16,afternoon,Thursday,1
76879008690336249_5049188291,#GalaxyS25,2025-01-19 15:00:00,158,3,161,15,afternoon,Sunday,0
77892424002251093_6443974900,#GalaxyS25,2025-01-23 19:00:00,1113,23,1136,19,evening,Thursday,2
78831207582773679_1466557271,#GalaxyS25,2024-12-11 08:00:00,31,1,32,8,morning,Wednesday,0
16544666804553225_4062984210,#GalaxyS25,2025-02-16 17:00:00,179,2,181,17,afternoon,Sunday,0
34384922747550276_4219445463,#GalaxyS25,2024-12-09 17:00:00,298,11,309,17,afternoon,Monday,0
27195836944027523_0319395922,#GalaxyS25,2025-01-01 22:00:00,63,3,66,22,evening,Wednesday,0
89121656448566160_5201312347,#GalaxyS25,2024-11-25 12:00:00,594,15,609,12,afternoon,Monday,1
82839427029011602_6656979762,#GalaxyS25,2024-12-31 14:00:00,170,3,173,14,afternoon,Tuesday,0
54130691362458966_5748726940,#GalaxyS25,2025-02-16 19:00:00,160,1,161,19,evening,Sunday,0
00554495796438525_0270087599,#GalaxyS25,2024-11-26 03:00:00,232,9,241,3,night,Tuesday,0
36629068531355941_3625233983,#GalaxyS25,2025-02-15 03:00:00,116,2,118,3,night,Saturday,0
14088705105238389_5356553320,#GalaxyS25,2025-02-01 15:00:00,44,1,45,15,afternoon,Saturday,0
66426337585869804_7532078270,#GalaxyS25,2025-02-17 07:00:00,80,0,80,7,morning,Monday,0
43050475346409844_9623756771,#GalaxyS25,2025-01-18 01:00:00,322,7,329,1,night,Saturday,0
40333742323306577_2040950535,#GalaxyS25,2025-02-07 03:00:00,296,6,302,3,night,Friday,0
31951167800321078_7327118322,#GalaxyS25,2024-11-25 14:00:00,1262,39,1301,14,afternoon,Monday,2
00558728478927125_2199270495,#GalaxyS25,2025-01-01 14:00:00,50,0,50,14,afternoon,Wednesday,0
54334971725162596_4608591592,#GalaxyS25,2025-01-30 15:00:00,312,8,320,15,afternoon,Thursday,0
53128968204973223_9321369528,#GalaxyS25,2025-01-10 13:00:00,490,20,510,13,afternoon,Friday,1
56214361878144065_5788344532,#GalaxyS25,2025-01-16 08:00:00,97,3,100,8,morning,Thursday,0
00235454563241048_9514551203,#GalaxyS25,2025-01-03 03:00:00,0,3,3,3,night,Friday,0
19776980664246019_9647621381,#GalaxyS25,2024-12-25 20:00:00,3507,141,3648,20,evening,Wednesday,2
88894835558229843_8930598586,#GalaxyS25,2025-02-15 14:00:00,741,23,764,14,afternoon,Saturday,1
92410187153353758_9792259360,#GalaxyS25,2024-12-08 21:00:00,477,17,494,21,evening,Sunday,1
90781696545663926_3509492764,#GalaxyS25,2024-12-16 00:00:00,183,3,186,0,night,Monday,0
99709553166563791_5923685567,#GalaxyS25,2025-01-11 09:00:00,182,6,188,9,morning,Saturday,0
01990277566715645_3712340062,#GalaxyS25,2025-02-03 07:00:00,282,3,285,7,morning,Monday,0
49585079712596999_4968913380,#GalaxyS25,2025-02-05 02:00:00,142,0,142,2,night,Wednesday,0
29905106124855983_4302244005,#GalaxyS25,2025-02-03 17:00:00,187,8,195,17,afternoon,Monday,0
53452712672633796_2376969272,#GalaxyS25,2025-01-17 21:00:00,824,26,850,21,evening,Friday,1
89381296977666722_3773319395,#GalaxyS25,2025-01-06 13:00:00,116,1,117,13,afternoon,Monday,0
58228396103237860_3897323127,#GalaxyS25,2024-12-24 07:00:00,547,15,562,7,morning,Tuesday,1
36593306192261333_1081118062,#GalaxyS25,2025-01-13 09:00:00,614,19,633,9,morning,Monday,1
53155962814051678_3748769684,#GalaxyS25,2025-01-07 11:00:00,193,0,193,11,morning,Tuesday,0
39290825020355598_4999442533,#GalaxyS25,2025-01-31 22:00:00,36,1,37,22,evening,Friday,0
27604482143693070_5330202478,#GalaxyS25,2024-11-26 19:00:00,75,2,77,19,evening,Tuesday,0
10700019924635857_4392755006,#GalaxyS25,2025-02-21 11:00:00,290,6,296,11,morning,Friday,0
08584759607686250_0036727849,#GalaxyS25,2025-01-22 13:00:00,143,0,143,13,afternoon,Wednesday,0
25811195389421688_0790167247,#GalaxyS25,2025-01-17 00:00:00,244,6,250,0,night,Friday,0
39314928293673760_0787155567,#GalaxyS25,2025-02-18 21:00:00,450,15,465,21,evening,Tuesday,1
00863338839352267_6956649140,#GalaxyS25,2024-12-17 08:00:00,1032,41,1073,8,morning,Tuesday,1
53028514624195964_0722447035,#GalaxyS25,2024-12-13 20:00:00,355,12,367,20,evening,Friday,0
98770595756530482_6958056999,#GalaxyS25,2025-02-10 10:00:00,17,0,17,10,morning,Monday,0
56254075897294405_1814895112,#GalaxyS25,2025-02-21 08:00:00,188,4,192,8,morning,Friday,0
24325495071429284_3418434013,#GalaxyS25,2025-01-17 03:00:00,368,10,378,3,night,Friday,0
55438509835243199_7640325507,#GalaxyS25,2025-01-27 06:00:00,192,4,196,6,morning,Monday,0
69400360601084731_2275084942,#GalaxyS25,2025-02-19 16:00:00,95,6,101,16,afternoon,Wednesday,0
60636014030869332_1645299904,#GalaxyS25,2025-02-20 22:00:00,124,4,128,22,evening,Thursday,0
35092462033975134_7949061985,#GalaxyS25,2025-02-04 23:00:00,166,1,167,23,evening,Tuesday,0
67194924548395408_7357475375,#GalaxyS25,2024-12-11 11:00:00,362,6,368,11,morning,Wednesday,0
89574981673120795_0477225670,#GalaxyS25,2025-02-15 15:00:00,0,18,18,15,afternoon,Saturday,0
42381568809521235_0392776744,#GalaxyS25,2025-01-13 19:00:00,192,4,196,19,evening,Monday,0
97777834690668950_9819140345,#GalaxyS25,2024-12-06 04:00:00,224,6,230,4,night,Friday,0
81015557061864493_6953965370,#GalaxyS25,2025-01-19 19:00:00,428,18,446,19,evening,Sunday,1
94883143272305950_8864501587,#GalaxyS25,2025-01-01 09:00:00,647,19,666,9,morning,Wednesday,1
63923998026340155_0486508140,#GalaxyS25,2024-12-03 20:00:00,188,8,196,20,evening,Tuesday,0
27764580125094408_8718628770,#GalaxyS25,2025-02-20 18:00:00,277,8,285,18,evening,Thursday,0
48374038189170213_4215745814,#GalaxyS25,2024-12-31 02:00:00,311,11,322,2,night,Tuesday,0
79194228052953658_8162080650,#GalaxyS25,2025-01-10 06:00:00,25,0,25,6,morning,Friday,0
85479747781286833_7380547075,#GalaxyS25,2024-12-15 10:00:00,59,0,59,10,morning,Sunday,0
32508450427536969_8337350602,#GalaxyS25,2025-01-25 03:00:00,132,6,138,3,night,Saturday,0
14055542910770197_4900610350,#GalaxyS25,2024-12-01 05:00:00,416,19,435,5,night,Sunday,1
71250471487437526_6348570987,#GalaxyS25,2025-02-06 19:00:00,81,1,82,19,evening,Thursday,0
30546358070177219_2568091730,#GalaxyS25,2025-02-13 20:00:00,167,5,172,20,evening,Thursday,0
20376006090341365_6463785419,#GalaxyS25,2024-12-06 20:00:00,96,4,100,20,evening,Friday,0
36952244056946403_7592180240,#GalaxyS25,2025-02-16 11:00:00,284,8,292,11,morning,Sunday,0
48860042636362636_2676937458,#GalaxyS25,2024-12-02 16:00:00,860,29,889,16,afternoon,Monday,1
48208885321238764_4962125298,#GalaxyS25,2024-12-15 17:00:00,132,5,137,17,afternoon,Sunday,0
45530341678010214_5537744477,#GalaxyS25,2025-02-14 03:00:00,148,4,152,3,night,Friday,0
34436396584764198_8651840396,#GalaxyS25,2025-01-20 09:00:00,330,8,338,9,morning,Monday,0
61595853002564956_2124069127,#GalaxyS25,2025-02-20 10:00:00,178,3,181,10,morning,Thursday,0
94704061427245495_1846027132,#GalaxyS25,2024-12-15 09:00:00,140,6,146,9,morning,Sunday,0
90867314893369859_8406295136,#GalaxyS25,2024-12-29 03:00:00,216,9,225,3,night,Sunday,0
16659334375878078_4225977703,#GalaxyS25,2025-01-03 06:00:00,533,19,552,6,morning,Friday,1
23365193228930856_3471381211,#GalaxyS25,2024-12-23 02:00:00,241,0,241,2,night,Monday,0
10238145841065003_7820937444,#GalaxyS25,2024-12-06 04:00:00,284,8,292,4,night,Friday,0
34371843848590762_8034235023,#GalaxyS25,2025-02-07 15:00:00,296,8,304,15,afternoon,Friday,0
97412159523837185_9850825599,#GalaxyS25,2025-02-07 17:00:00,114,1,115,17,afternoon,Friday,0
39332174241443005_2522179932,#GalaxyS25,2025-01-16 10:00:00,232,7,239,10,morning,Thursday,0
85862033235800482_3472024189,#GalaxyS25,2024-12-12 05:00:00,218,5,223,5,night,Thursday,0
26893822197401588_0417652470,#GalaxyS25,2024-11-24 14:00:00,350,12,362,14,afternoon,Sunday,0
29354925383702141_3873028966,#GalaxyS25,2024-11-26 16:00:00,91,3,94,16,afternoon,Tuesday,0
95378251863667622_3698895640,#GalaxyS25,2025-01-25 04:00:00,169,7,176,4,night,Saturday,0
86023355821407295_9682104743,#GalaxyS25,2025-01-23 18:00:00,54,6,60,18,evening,Thursday,0
55174304629201147_0803232035,#GalaxyS25,2025-02-12 10:00:00,716,22,738,10,morning,Wednesday,1
25398345354128159_3810203632,#GalaxyS25,2025-01-26 11:00:00,207,3,210,11,morning,Sunday,0
78299099298583949_1778886177,#GalaxyS25,2024-11-29 16:00:00,417,13,430,16,afternoon,Friday,1
84587987760843321_0987104956,#GalaxyS25,2024-12-14 11:00:00,0,0,0,11,morning,Saturday,0
66602722825729714_0810598293,#GalaxyS25,2024-12-30 14:00:00,46,0,46,14,afternoon,Monday,0
99824851370357907_2891760307,#GalaxyS25,2024-12-10 14:00:00,286,8,294,14,afternoon,Tuesday,0
82453918718481926_6327117913,#GalaxyS25,2025-02-11 20:00:00,224,8,232,20,evening,Tuesday,0
54002610597013190_7305684107,#GalaxyS25,2025-01-02 07:00:00,141,3,144,7,morning,Thursday,0
24148800361075466_7590786007,#GalaxyS25,2025-01-27 13:00:00,512,18,530,13,afternoon,Monday,1
18031502432840519_5591911284,#GalaxyS25,2025-02-17 10:00:00,117,6,123,10,morning,Monday,0
38130729880027584_5313286874,#GalaxyS25,2025-01-14 10:00:00,868,29,897,10,morning,Tuesday,1
52499584617397397_6739922909,#GalaxyS25,2024-12-09 10:00:00,250,6,256,10,morning,Monday,0
96341931042729100_6264009975,#GalaxyS25,2024-11-24 13:00:00,65,1,66,13,afternoon,Sunday,0
97289137543964100_8066893564,#GalaxyS25,2024-12-21 03:00:00,500,8,508,3,night,Saturday,1
52168426624137904_9271067552,#GalaxyS25,2024-12-07 16:00:00,107,2,109,16,afternoon,Saturday,0
16280249252923272_9503179180,#GalaxyS25,2025-02-18 12:00:00,89,1,90,12,afternoon,Tuesday,0
29310728948568926_0236431466,#GalaxyS25,2024-12-25 13:00:00,135,1,136,13,afternoon,Wednesday,0
71281517447664444_7063704800,#GalaxyS25,2025-01-09 17:00:00,295,8,303,17,afternoon,Thursday,0
60290651906529640_7036632410,#GalaxyS25,2024-11-29 08:00:00,153,8,161,8,morning,Friday,0
72880445703653857_4301810986,#GalaxyS25,2025-02-05 11:00:00,294,7,301,11,morning,Wednesday,0
02162680728221568_9064013061,#GalaxyS25,2025-02-02 23:00:00,45,1,46,23,evening,Sunday,0
75580786347954541_7142821060,#GalaxyS25,2025-02-08 08:00:00,509,13,522,8,morning,Saturday,1
78298510074250775_2280537868,#GalaxyS25,2024-12-23 19:00:00,95,3,98,19,evening,Monday,0
93132089048595165_6631011859,#GalaxyS25,2025-01-17 22:00:00,344,10,354,22,evening,Friday,0
92645355530430351_3204044376,#GalaxyS25,2024-11-28 22:00:00,49,1,50,22,evening,Thursday,0
74973214052437907_0031695550,#GalaxyS25,2025-01-09 23:00:00,299,4,303,23,evening,Thursday,0
42775568488812611_6084084407,#GalaxyS25,2024-12-30 17:00:00,187,6,193,17,afternoon,Monday,0
